"case","biden_therm","trump_therm","age","race6","income","lostjob","econperc","pid7","abortion","female","religion"
231439,85,15,55,5,8,0,0,0,6,"not_female","Other Christian"
231446,85,0,69,2,8,0,0.5,0,7,"not_female","Evangelical Protestant"
231453,40,70,65,1,15,1,0,4,1,"not_female","Roman Catholic"
231460,60,0,29,1,19,1,0,2,7,"not_female","Roman Catholic"
231484,100,0,39,2,10,0,0,0,7,"female","Undifferentiated Protestant"
231491,50,15,23,4,17,0,0.25,3,4,"not_female","Roman Catholic"
231507,15,100,47,1,7,0,0.25,5,1,"female","Evangelical Protestant"
231514,40,15,32,1,22,1,0,5,4,"not_female","Jewish"
231552,100,0,60,2,3,1,0.5,0,6,"female","Evangelical Protestant"
231569,50,40,22,1,5,0,0.25,4,4,"not_female","Not religious"
231576,60,0,35,5,14,0,0,1,7,"not_female","Not religious"
231583,70,0,39,1,14,1,0,0,7,"not_female","Not religious"
231590,15,0,27,1,3,1,0,1,7,"not_female","Not religious"
231606,0,0,28,1,10,1,0.25,3,3,"not_female","Not religious"
231613,70,0,34,1,20,1,0.5,0,6,"not_female","Other Christian"
231620,60,40,58,1,6,0,0.5,5,4,"female","Mainline Protestant"
231651,50,40,40,1,17,0,0.75,5,7,"female","Roman Catholic"
231668,45,15,29,1,17,1,0.25,2,5,"female","Roman Catholic"
231675,70,0,75,1,15,0,0,2,7,"not_female","Roman Catholic"
231682,35,55,40,1,9,1,0.75,4,4,"female","Other Christian"
231699,85,10,42,1,22,1,0,2,7,"female","Roman Catholic"
231705,15,100,62,1,20,0,0,4,4,"not_female","Roman Catholic"
231712,50,30,44,1,6,0,0,3,5,"female","Not religious"
231729,50,0,57,1,19,0,0,2,4,"female","Roman Catholic"
231736,85,0,59,2,20,0,0,2,7,"not_female","Roman Catholic"
231743,0,85,57,4,16,0,1,5,4,"not_female","Mainline Protestant"
231750,40,0,36,1,20,1,0,3,7,"female","Other religion"
231767,NA,70,60,1,2,1,0.5,4,3,"not_female","Other Christian"
231774,100,0,62,1,22,0,0,0,7,"female","Evangelical Protestant"
231781,85,0,24,2,8,0,1,1,6,"female","Mainline Protestant"
231798,85,15,55,1,18,1,0.25,0,6,"not_female","Mainline Protestant"
231804,50,85,77,1,13,0,0,6,1,"female","Roman Catholic"
231811,85,0,80,1,20,0,0.5,0,7,"female","Mainline Protestant"
231835,90,0,27,6,14,1,0,0,7,"female","Not religious"
231842,100,0,51,5,1,1,0,0,7,"not_female","Evangelical Protestant"
231859,100,0,58,2,21,0,0.25,1,4,"female","Undifferentiated Protestant"
231866,15,100,NA,1,NA,1,0.5,6,4,"female","Evangelical Protestant"
231880,0,100,66,1,7,1,0.5,4,2,"not_female","Roman Catholic"
231897,0,100,46,1,3,0,0.75,3,4,"not_female","Roman Catholic"
231903,0,85,32,1,15,0,0.75,5,4,"not_female","Mainline Protestant"
231910,0,80,49,1,10,1,1,6,2,"not_female","Evangelical Protestant"
231927,75,0,40,1,16,0,1,0,7,"female","Other Christian"
231941,70,0,42,1,21,0,0,1,7,"female","Not religious"
231958,100,15,80,1,3,0,0,0,4,"female","Mainline Protestant"
231965,20,70,29,1,2,0,1,3,2,"not_female","Roman Catholic"
231972,40,100,53,1,6,0,0.75,5,4,"not_female","Evangelical Protestant"
231989,60,40,34,1,18,0,0,4,2,"female","Other Christian"
231996,30,30,32,3,15,1,0.25,1,4,"female","Roman Catholic"
232005,15,0,68,1,8,1,0,4,6,"female","Roman Catholic"
232036,4,0,37,1,9,1,0.25,2,7,"female","Not religious"
232043,0,100,72,1,5,0,1,5,4,"female","Other Christian"
232050,100,0,62,1,3,0,0,0,7,"female","Not religious"
232067,65,NA,40,4,1,0,0.5,3,4,"not_female","Other Christian"
232074,0,100,80,1,11,0,0,6,4,"female","Mainline Protestant"
232098,70,40,34,1,15,0,0.25,4,4,"not_female","Roman Catholic"
232111,85,0,80,1,10,1,0,0,7,"female","Undifferentiated Protestant"
232128,85,0,71,1,21,0,0.25,0,7,"female","Not religious"
232142,15,90,61,1,19,1,0.25,6,4,"not_female","Mainline Protestant"
232159,15,85,51,4,8,1,0.5,6,4,"not_female","Other Christian"
232180,70,0,50,2,4,0,0,2,4,"not_female","Other Christian"
232197,30,0,38,1,22,1,0,2,7,"not_female","Not religious"
232210,70,15,67,1,13,0,0,5,6,"not_female","Roman Catholic"
232227,85,0,63,2,15,1,0,2,7,"female","Not religious"
232234,15,60,49,1,17,0,0.5,4,2,"not_female","Not religious"
232241,0,85,67,1,NA,0,0.75,6,1,"female","Evangelical Protestant"
232258,70,0,60,1,19,0,0,2,7,"not_female","Not religious"
232272,0,75,27,3,22,0,0,2,5,"female","Other Christian"
232289,85,0,26,1,22,0,0.25,0,7,"not_female","Jewish"
232296,87,0,50,3,19,0,0,2,4,"not_female","Roman Catholic"
232302,85,0,52,1,21,0,0,3,5,"not_female","Roman Catholic"
232326,5,90,72,1,18,0,1,6,2,"not_female","Undifferentiated Protestant"
232333,80,0,35,3,7,0,0,0,4,"not_female","Not religious"
232340,15,85,73,1,9,0,0.25,6,4,"not_female","Not religious"
232357,0,60,61,1,1,0,0,5,7,"not_female","Roman Catholic"
232364,15,85,59,1,20,0,0.5,6,4,"not_female","Not religious"
232371,15,100,59,1,21,0,0,6,4,"not_female","Evangelical Protestant"
232395,15,85,36,NA,20,NA,0,5,6,NA,NA
232418,50,85,56,1,8,0,0.25,4,4,"not_female","Other religion"
232425,40,40,31,1,11,1,0.5,3,6,"female","Roman Catholic"
232432,80,0,42,1,1,1,0,0,7,"not_female","Not religious"
232449,0,85,37,1,NA,1,0,5,3,"female","Roman Catholic"
232456,0,85,67,1,11,0,0.75,6,2,"not_female","Jewish"
232463,70,50,79,1,10,0,0.5,1,2,"female","Roman Catholic"
232487,90,0,49,1,20,0,0,0,7,"female","Not religious"
232494,40,90,37,1,20,1,0.25,5,4,"female","Not religious"
232517,50,70,70,1,2,0,0.25,5,3,"female","Evangelical Protestant"
232524,85,50,58,2,1,0,0.25,2,4,"female","Evangelical Protestant"
232531,70,0,25,1,11,1,0,0,7,"female","Not religious"
232548,30,85,42,1,13,0,0.25,6,1,"not_female","Roman Catholic"
232555,15,40,25,1,10,0,0,3,4,"not_female","Evangelical Protestant"
232579,50,70,80,4,12,0,1,6,4,"not_female","Other religion"
232586,50,70,55,1,3,1,0.75,3,7,"female","Other Christian"
232593,0,100,57,3,4,1,0,6,4,"female","Roman Catholic"
232609,100,NA,44,1,22,1,0,0,7,"female","Jewish"
232616,15,90,56,1,19,0,0.5,6,1,"female","Roman Catholic"
232623,40,0,55,4,16,1,0,3,7,"female","Other religion"
232630,85,0,63,1,9,0,0,0,7,"female","Mainline Protestant"
232647,30,30,40,3,4,1,0,3,6,"female","Roman Catholic"
232654,0,85,60,1,12,1,NA,6,1,"female","Evangelical Protestant"
232661,60,0,55,1,16,0,0,2,7,"not_female","Other religion"
232678,40,60,70,1,3,0,0.25,3,4,"not_female","Other Christian"
232685,0,85,52,1,12,0,0.25,6,2,"female","Undifferentiated Protestant"
232692,75,0,35,1,22,1,0.25,0,7,"female","Not religious"
232715,60,15,47,1,16,0,0,1,4,"not_female","Not religious"
232722,30,70,62,1,22,0,0.5,3,4,"female","Undifferentiated Protestant"
232746,40,65,35,1,22,1,0.25,4,4,"not_female","Not religious"
232753,15,70,70,1,5,0,0.5,3,4,"not_female","Other Christian"
232760,50,40,43,1,15,0,0.25,1,4,"not_female","Not religious"
232784,60,50,54,1,5,0,0.5,6,7,"female","Undifferentiated Protestant"
232791,15,85,36,1,16,1,0.75,6,6,"female","Other Christian"
232814,40,65,39,1,14,0,0,5,1,"not_female","Jewish"
232821,NA,70,38,1,17,0,0.75,5,4,"female","Roman Catholic"
232852,0,100,44,1,19,0,0.25,6,6,"not_female","Roman Catholic"
232869,30,85,41,1,20,0,0.25,5,4,"not_female","Mainline Protestant"
232890,30,70,40,1,6,1,0.5,3,2,"female","Roman Catholic"
232906,80,0,41,1,22,0,0,2,6,"not_female","Undifferentiated Protestant"
232913,0,100,44,1,16,1,0.5,3,4,"female","Mainline Protestant"
232920,100,0,63,5,3,1,0,2,6,"female",NA
232937,100,0,77,2,6,1,0,1,7,"female","Evangelical Protestant"
232951,50,30,26,2,6,1,0.25,1,6,"female",NA
232968,85,0,68,1,16,1,0,0,7,"not_female","Other Christian"
232975,30,0,80,1,10,0,0.25,2,6,"not_female","Not religious"
232982,85,0,58,1,10,1,0,0,7,"female","Not religious"
232999,60,40,NA,1,3,1,0,3,2,"female","Other Christian"
233008,15,70,43,1,14,0,0,6,1,"female","Undifferentiated Protestant"
233015,85,0,37,1,21,0,0.5,2,7,"female","Mainline Protestant"
233022,0,85,46,3,18,0,0.25,6,1,"female","Evangelical Protestant"
233046,70,15,31,2,1,1,0.5,0,6,"female","Mainline Protestant"
233053,80,0,74,1,7,0,0,0,7,"female","Not religious"
233084,60,0,29,4,3,1,0,2,6,"female","Not religious"
233091,0,100,51,1,3,1,1,4,4,"not_female","Not religious"
233107,40,70,36,1,12,1,0.5,5,5,"female","Other Christian"
233114,100,0,80,3,NA,1,0,0,NA,"female","Roman Catholic"
233121,NA,85,35,1,15,0,0.25,4,5,"not_female","Undifferentiated Protestant"
233138,NA,NA,61,1,22,1,0.75,6,1,"female","Roman Catholic"
233145,50,15,23,3,21,1,0.5,2,7,"not_female","Roman Catholic"
233152,85,0,47,2,5,1,0.25,1,4,"female","Evangelical Protestant"
233169,15,85,62,1,14,0,0.75,4,1,"not_female","Undifferentiated Protestant"
233183,0,100,45,1,3,0,1,6,2,"female","Evangelical Protestant"
233206,70,30,72,1,6,1,0.75,2,6,"female","Other Christian"
233213,90,0,69,4,1,0,0,0,6,"female","Other religion"
233220,0,100,73,1,12,0,1,6,1,"not_female","Undifferentiated Protestant"
233237,100,0,76,1,1,1,0,0,7,"not_female","Other religion"
233244,15,85,55,1,9,0,0.25,4,1,"not_female","Roman Catholic"
233251,70,30,70,2,3,1,0.5,2,3,"female","Other religion"
233268,0,100,71,1,18,0,0.5,4,1,"not_female","Mainline Protestant"
233275,85,0,72,1,22,0,1,1,4,"female","Undifferentiated Protestant"
233299,70,0,58,1,17,1,0.25,0,6,"female","Mainline Protestant"
233305,85,0,35,1,13,0,0,3,7,"not_female","Not religious"
233312,0,100,70,1,16,0,0,4,2,"not_female","Mainline Protestant"
233329,95,0,71,1,13,0,0,2,7,"female","Other Christian"
233336,85,60,61,5,22,0,0.25,1,4,"female","Roman Catholic"
233343,50,0,NA,NA,12,0,0,3,7,NA,"Other religion"
233374,15,15,67,1,21,0,0.25,5,4,"not_female","Not religious"
233381,0,85,50,1,20,1,0,6,2,"female","Roman Catholic"
233398,40,30,32,1,20,0,0.25,1,6,"female","Roman Catholic"
233428,70,2,33,1,18,0,0,0,7,"female","Not religious"
233435,85,0,NA,1,NA,1,0.25,3,6,NA,"Other Christian"
233442,60,0,51,1,18,0,0,1,7,"female","Evangelical Protestant"
233459,40,35,54,1,18,1,0.25,4,4,"not_female","Undifferentiated Protestant"
233466,0,100,32,1,14,1,1,6,4,"not_female","Roman Catholic"
233480,85,0,58,1,19,1,0.25,6,7,"female","Roman Catholic"
233497,30,60,50,1,17,0,0.5,5,1,"female","Undifferentiated Protestant"
233503,100,0,59,1,20,0,0,0,7,"not_female","Not religious"
233510,70,15,43,6,10,0,0,3,2,"female","Other Christian"
233534,85,0,34,3,1,1,0,1,6,"not_female","Roman Catholic"
233541,40,15,54,1,18,0,0,1,6,"not_female","Not religious"
233565,85,0,55,1,20,0,0.25,0,7,"female","Not religious"
233596,NA,NA,56,2,6,0,0,1,4,"female","Other Christian"
233602,50,50,38,1,20,1,0,5,4,"not_female","Other Christian"
233619,100,0,80,1,13,1,0,0,4,"female","Roman Catholic"
233626,0,70,65,1,20,1,0,6,2,"not_female","Undifferentiated Protestant"
233633,100,0,65,1,7,1,0,0,6,"female","Mainline Protestant"
233640,100,0,62,1,1,1,0,0,7,"female","Evangelical Protestant"
233657,15,100,44,1,12,0,0.5,6,1,"not_female","Mainline Protestant"
233664,0,100,33,1,6,0,0.25,6,5,"female","Other Christian"
233671,50,85,45,2,13,1,0.75,4,7,"female","Other Christian"
233688,30,60,55,1,19,1,0.25,5,4,"female","Undifferentiated Protestant"
233695,0,100,36,1,10,0,1,6,4,"female","Other Christian"
233718,30,15,31,1,19,1,0.5,1,4,"female","Evangelical Protestant"
233725,90,0,46,1,19,1,0,0,7,"female","Not religious"
233732,48,60,43,1,20,0,0,4,4,"female","Roman Catholic"
233749,40,0,37,1,15,0,0,2,7,"not_female","Not religious"
233756,60,0,38,1,21,1,0,0,7,"not_female","Not religious"
233770,88,85,55,1,10,0,0,5,1,"female","Roman Catholic"
233787,60,15,76,1,8,0,0.25,3,7,"female","Mainline Protestant"
233800,85,40,71,1,6,0,0.75,0,1,"female","Roman Catholic"
233817,50,0,30,1,6,0,0.5,1,1,"not_female","Not religious"
233824,0,50,77,1,2,0,0,0,6,"female","Mainline Protestant"
233831,100,0,71,1,5,0,0,1,4,"female","Evangelical Protestant"
233848,50,50,53,1,18,0,0.25,5,7,"female","Mainline Protestant"
233886,50,15,50,1,19,0,0,5,4,"not_female","Mainline Protestant"
233893,70,0,48,1,20,1,0.5,1,6,"female","Mainline Protestant"
233916,85,60,37,2,5,1,0.25,3,4,"female","Evangelical Protestant"
233923,50,60,53,3,11,0,0.75,4,4,"not_female","Not religious"
233947,0,NA,68,1,1,0,0.25,6,4,"female","Roman Catholic"
233954,100,0,45,3,10,1,0.5,1,4,"female","Undifferentiated Protestant"
233985,100,0,80,5,1,0,0.75,0,7,"female","Roman Catholic"
233992,30,85,65,1,3,1,0.5,4,3,"female","Undifferentiated Protestant"
234001,100,0,30,1,10,1,0.5,0,7,"female","Not religious"
234018,60,0,66,1,13,1,0,1,7,"female","Not religious"
234025,50,55,38,6,15,1,0.75,4,4,"not_female","Not religious"
234032,60,0,40,3,1,1,0.5,0,4,"not_female","Other Christian"
234056,0,85,42,3,7,1,1,6,7,"not_female","Other Christian"
234063,60,15,24,4,12,1,0,0,6,"female","Jewish"
234070,40,70,65,1,15,0,0.75,4,2,"not_female","Roman Catholic"
234087,0,85,68,1,NA,0,0.5,6,4,"female","Other Christian"
234094,NA,NA,75,3,3,0,0.5,1,2,"female","Roman Catholic"
234100,70,0,54,3,15,1,0.25,2,7,"female","Not religious"
234117,70,0,39,1,16,0,0,0,7,"female","Not religious"
234124,0,100,62,1,10,0,0.75,6,4,"female","Black Protestant"
234131,15,70,43,1,15,1,0.75,4,6,"female","Roman Catholic"
234155,70,5,38,3,21,1,0.25,4,6,"not_female","Other religion"
234179,65,0,60,1,21,0,0.5,1,6,"not_female","Jewish"
234186,85,0,58,1,20,1,0,2,7,"not_female","Jewish"
234193,30,60,80,1,5,0,0.5,4,6,"female","Roman Catholic"
234209,0,100,68,1,11,1,0.25,6,5,"female","Evangelical Protestant"
234216,NA,100,NA,1,4,0,0.75,6,4,"not_female","Evangelical Protestant"
234223,85,0,80,1,10,1,0.25,1,2,"female","Roman Catholic"
234230,60,15,35,1,21,1,0.25,1,7,"female","Not religious"
234247,60,0,40,3,1,0,0,1,7,"not_female","Not religious"
234254,85,0,64,2,21,0,0,3,6,"not_female","Roman Catholic"
234261,40,30,31,1,21,1,0.75,5,4,"not_female","Roman Catholic"
234278,15,85,62,1,18,1,0.5,6,1,"female","Undifferentiated Protestant"
234285,40,85,63,1,20,1,0.5,6,4,"female","Evangelical Protestant"
234292,85,0,55,1,21,1,0,0,7,"not_female","Not religious"
234308,0,100,45,1,10,1,0,6,7,"female","Evangelical Protestant"
234339,0,85,64,5,20,0,0.25,6,4,"female","Undifferentiated Protestant"
234346,85,0,36,1,20,1,0,0,7,"not_female","Roman Catholic"
234360,30,85,59,6,1,0,0.75,0,4,"female","Undifferentiated Protestant"
234377,30,0,25,1,7,1,0,3,7,"female","Not religious"
234407,40,70,43,1,1,0,0.75,3,5,"not_female","Not religious"
234414,0,100,NA,1,8,0,0.5,6,1,NA,"Evangelical Protestant"
234438,85,0,51,1,19,1,0,0,5,"female","Roman Catholic"
234452,0,70,52,1,20,0,0.5,4,2,"female","Roman Catholic"
234469,5,85,37,1,2,1,0.5,5,6,"not_female","Roman Catholic"
234476,70,0,49,1,17,1,0,2,6,"not_female","Evangelical Protestant"
234483,30,72,45,1,4,0,0,4,1,"not_female","Undifferentiated Protestant"
234490,0,40,26,1,7,1,0.75,4,6,"not_female","Other religion"
234506,15,60,39,1,18,0,1,4,4,"not_female","Not religious"
234513,0,100,68,1,13,0,0.25,4,1,"not_female","Evangelical Protestant"
234520,70,0,72,1,16,0,0.25,0,4,"female","Evangelical Protestant"
234537,60,80,47,1,1,0,0.25,4,7,"female","Evangelical Protestant"
234544,85,30,59,2,16,1,0,0,7,"female","Evangelical Protestant"
234551,0,100,63,1,15,0,1,6,1,"female","Roman Catholic"
234568,100,0,68,6,10,1,0,0,6,"not_female","Roman Catholic"
234582,70,NA,79,1,7,0,0,3,1,"female","Evangelical Protestant"
234599,85,10,40,1,8,0,0.25,0,6,"female","Undifferentiated Protestant"
234605,10,65,47,1,17,0,0.25,6,1,"female","Undifferentiated Protestant"
234612,40,30,56,3,13,1,0.25,4,4,"not_female","Not religious"
234629,0,70,40,1,18,0,0.25,4,2,"not_female","Evangelical Protestant"
234636,70,0,25,3,20,1,0,1,6,"not_female","Evangelical Protestant"
234643,80,70,54,1,7,0,0.25,1,7,"female","Not religious"
234667,85,70,45,2,2,1,0.5,0,3,"female","Other Christian"
234674,15,70,33,1,2,1,0.5,6,7,"female","Mainline Protestant"
234681,25,85,61,1,21,1,1,6,4,"female","Mainline Protestant"
234698,70,0,51,2,21,1,0.25,1,7,"female","Mainline Protestant"
234704,100,0,63,2,2,1,0,0,4,"female","Evangelical Protestant"
234728,30,70,50,5,10,1,NA,4,NA,"female",NA
234735,30,40,22,3,2,1,0.25,1,5,"not_female","Not religious"
234742,40,0,29,1,20,1,0.25,0,7,"female","Not religious"
234759,85,0,76,1,3,1,0,0,7,"female","Mainline Protestant"
234766,15,60,64,6,14,0,0.25,4,1,"not_female","Evangelical Protestant"
234773,70,30,63,4,15,0,0.5,4,4,"not_female","Not religious"
234780,50,60,39,4,5,0,0.25,1,4,"female","Not religious"
234797,100,15,42,2,2,0,0.5,0,4,"female","Other Christian"
234803,85,0,24,3,17,0,0,0,7,"female","Roman Catholic"
234810,85,0,63,2,1,0,0,0,6,"female","Roman Catholic"
234827,0,100,75,1,20,0,0.75,6,6,"female","Evangelical Protestant"
234841,0,100,66,1,8,0,0.75,6,1,"female","Other Christian"
234858,5,90,50,1,6,1,0.25,6,4,"not_female","Evangelical Protestant"
234896,90,0,63,1,5,1,0,0,7,"not_female","Other Christian"
234902,30,85,38,1,14,1,0.5,6,4,"not_female","Undifferentiated Protestant"
234919,90,0,57,1,1,0,0,0,7,"female","Other religion"
234926,85,0,28,2,13,0,0.5,0,4,"not_female","Evangelical Protestant"
234933,50,100,35,1,2,1,0.5,0,6,"not_female","Other religion"
234940,70,50,58,5,12,0,0.5,2,4,"not_female","Other Christian"
234957,35,70,59,1,1,1,0.5,6,5,"not_female","Mainline Protestant"
234971,70,40,57,1,15,0,0.25,2,2,"not_female","Roman Catholic"
234988,100,0,68,2,6,1,0,0,4,"female","Evangelical Protestant"
234995,10,0,22,1,15,1,0.25,2,7,"female","Not religious"
235004,55,0,26,3,8,1,0,2,7,"female","Not religious"
235011,30,60,69,1,7,0,0,1,1,"female","Evangelical Protestant"
235028,85,15,66,1,20,0,0,2,4,"not_female","Roman Catholic"
235035,100,0,67,1,9,1,0.5,2,6,"not_female","Evangelical Protestant"
235042,60,0,47,NA,21,0,0,0,7,NA,"Roman Catholic"
235059,0,85,41,1,19,1,0.5,6,3,"female","Undifferentiated Protestant"
235080,0,100,41,1,19,1,1,6,4,"female","Mainline Protestant"
235097,85,0,36,1,17,1,0,0,7,"female","Roman Catholic"
235127,80,0,55,1,10,1,0,0,6,"not_female","Mainline Protestant"
235134,0,NA,62,1,15,0,0,6,1,"female","Undifferentiated Protestant"
235141,60,0,36,6,2,1,0,2,4,"female","Undifferentiated Protestant"
235158,60,30,24,1,16,1,0.75,1,6,"female","Undifferentiated Protestant"
235165,15,70,32,6,19,1,0.5,6,1,"not_female","Roman Catholic"
235189,50,40,43,2,12,0,0.75,2,1,"not_female","Evangelical Protestant"
235219,50,85,68,1,22,1,1,1,4,"not_female","Roman Catholic"
235226,70,0,37,1,12,0,0,1,4,"female","Not religious"
235233,60,0,44,1,20,0,0.25,3,2,"female","Evangelical Protestant"
235240,0,85,68,1,6,0,0.5,6,4,"female","Evangelical Protestant"
235271,100,0,74,3,11,0,0.5,0,4,"female","Roman Catholic"
235288,70,30,37,3,2,1,0.25,1,6,"female","Evangelical Protestant"
235295,50,0,26,1,5,1,0,2,4,"female","Not religious"
235318,15,90,64,1,21,1,0.25,6,2,"not_female","Roman Catholic"
235325,77,77,26,6,21,1,0,4,7,"not_female","Other Christian"
235349,50,50,39,1,14,0,0,3,4,"not_female","Mainline Protestant"
235356,0,85,71,4,14,1,0.75,6,4,"not_female","Roman Catholic"
235363,70,0,72,1,19,1,0.5,0,7,"female","Other Christian"
235387,99,0,63,1,17,1,0,0,7,"female","Roman Catholic"
235394,50,0,30,1,18,1,0.25,2,5,"female",NA
235400,70,0,40,1,22,0,0,0,7,"female","Not religious"
235417,70,0,38,3,4,1,0,2,7,"female","Not religious"
235462,15,85,61,1,7,0,1,5,3,"female","Undifferentiated Protestant"
235479,70,0,28,1,15,1,0.75,0,7,"female","Not religious"
235486,0,100,76,1,7,0,0.5,6,2,"female","Evangelical Protestant"
235493,60,70,80,1,1,1,0.5,0,4,"female","Undifferentiated Protestant"
235509,0,100,63,1,22,0,0.25,6,1,"female","Other Christian"
235516,15,85,57,1,21,0,0.5,6,2,"not_female","Undifferentiated Protestant"
235523,0,100,42,3,14,1,1,6,6,"not_female","Undifferentiated Protestant"
235530,85,0,47,1,8,1,0,2,7,"not_female","Not religious"
235547,85,NA,50,1,7,0,0.25,0,5,"not_female","Mainline Protestant"
235554,50,40,68,1,NA,0,0,3,4,"not_female","Roman Catholic"
235561,95,0,65,1,14,1,0,0,7,"female","Not religious"
235578,60,30,NA,1,16,0,0.25,3,3,"female","Mainline Protestant"
235585,0,100,29,1,10,1,0,4,4,"not_female","Other religion"
235608,0,99,31,1,10,1,0.25,6,3,"not_female","Other Christian"
235615,100,0,45,1,3,1,0,0,7,"female","Mainline Protestant"
235622,0,100,58,1,15,1,0.75,6,1,"female","Other Christian"
235653,100,0,66,1,9,1,0,1,7,"not_female","Mainline Protestant"
235660,50,50,37,5,10,0,0.5,3,6,"female","Not religious"
235677,50,1,28,1,9,1,0.25,3,4,"not_female","Mainline Protestant"
235684,0,85,76,1,3,0,0,5,4,"female","Jewish"
235691,100,2,31,1,14,0,0,0,7,"female","Not religious"
235707,15,100,64,5,1,0,0.75,6,4,"female","Roman Catholic"
235714,0,100,71,1,10,0,1,3,4,"not_female","Not religious"
235721,60,15,30,1,15,0,0.25,1,7,"female","Not religious"
235738,60,30,65,1,1,1,0,0,6,"female","Roman Catholic"
235752,85,0,70,1,11,0,0.5,0,4,"female","Other Christian"
235769,0,100,73,3,2,1,0.25,6,1,"female","Roman Catholic"
235783,60,0,37,1,10,0,0,1,7,"not_female","Evangelical Protestant"
235790,100,0,62,1,14,0,0,0,6,"female","Roman Catholic"
235806,15,85,37,1,15,1,0,6,4,"not_female","Other Christian"
235820,100,NA,76,3,1,1,0.25,0,7,"female","Roman Catholic"
235837,50,40,72,3,2,1,0,3,4,"not_female","Roman Catholic"
235868,100,40,50,2,1,0,0.25,0,7,"female","Evangelical Protestant"
235875,50,40,57,1,21,0,0.5,4,6,"not_female","Roman Catholic"
235899,50,50,25,1,5,0,0.25,1,4,"female","Mainline Protestant"
235905,85,0,69,1,19,1,0,0,7,"not_female","Not religious"
235912,40,0,40,6,18,1,0,0,4,"female","Evangelical Protestant"
235929,80,0,30,1,1,0,0,0,5,"not_female","Mainline Protestant"
235936,40,40,38,1,17,0,0.5,2,6,"not_female","Not religious"
